14054507,907906738422247424,9030
14054507,907906738422247424,9030
985823104374050816,3115469045,59
985823104374050816,3115469045,59
175327724,8144522,153
21770554,367392212,2443
21770554,367392212,2443
21770554,367392212,2443
21770554,367392212,2443
985823104374050816,3115469045,59
985823104374050816,3115469045,59
